"","site","region","scenario","year","water_year_type","flow_metric","current_value_final","current_value_note","reference_value_final","reference_value_note","watercon_value_final","watercon_value_note","deltah_cur_ref_final","deltaH_watercon_ref_final"
"227",301020,"Oso and Small Creeks",NA,1994,"Moderate","SP_Dur",52,"original",NA,"original",15,"original",NA,NA
"228",301020,"Oso and Small Creeks",NA,1994,"Moderate","SP_Tim",174,"original",NA,"original",211,"original",NA,NA
"229",301020,"Oso and Small Creeks",NA,1995,"Wet","DS_Dur_WS",204,"original",268,"original",203,"original",-64,-65
"230",301020,"Oso and Small Creeks",NA,1995,"Wet","SP_Dur",11,"original",49,"original",11,"original",-38,-38
"231",301020,"Oso and Small Creeks",NA,1995,"Wet","SP_Tim",203,"original",177,"original",203,"original",26,26
"232",301020,"Oso and Small Creeks",NA,1996,"Moderate","DS_Dur_WS",204,"original",196,"original",204,"original",8,8
"233",301020,"Oso and Small Creeks",NA,1996,"Moderate","SP_Dur",13,"original",58,"original",17,"original",-45,-41
"234",301020,"Oso and Small Creeks",NA,1996,"Moderate","SP_Tim",168,"original",169,"original",168,"original",-1,-1
"235",301020,"Oso and Small Creeks",NA,1997,"Moderate","DS_Dur_WS",286,"original",283,"original",286,"original",3,3
"236",301020,"Oso and Small Creeks",NA,1997,"Moderate","SP_Dur",10,"original",18,"original",10,"original",-8,-8
"237",301020,"Oso and Small Creeks",NA,1997,"Moderate","SP_Tim",121,"original",121,"original",121,"original",0,0
"238",301020,"Oso and Small Creeks",NA,1998,"Wet","DS_Dur_WS",187,"original",NA,"original",183,"original",NA,NA
"239",301020,"Oso and Small Creeks",NA,1998,"Wet","SP_Dur",24,"original",18,"original",24,"original",6,6
"240",301020,"Oso and Small Creeks",NA,1998,"Wet","SP_Tim",179,"original",180,"original",179,"original",-1,-1
"241",301020,"Oso and Small Creeks",NA,1999,"Dry","DS_Dur_WS",263,"original",NA,"original",251,"original",NA,NA
"242",301020,"Oso and Small Creeks",NA,1999,"Dry","SP_Dur",17,"original",NA,"original",29,"original",NA,NA
"243",301020,"Oso and Small Creeks",NA,1999,"Dry","SP_Tim",196,"original",NA,"original",196,"original",NA,NA
"244",301020,"Oso and Small Creeks",NA,2000,"Moderate","DS_Dur_WS",157,"original",NA,"original",166,"original",NA,NA
"245",301020,"Oso and Small Creeks",NA,2000,"Moderate","SP_Dur",22,"original",NA,"original",13,"original",NA,NA
"246",301020,"Oso and Small Creeks",NA,2000,"Moderate","SP_Tim",203,"original",NA,"original",203,"original",NA,NA
"247",301020,"Oso and Small Creeks",NA,2001,"Wet","DS_Dur_WS",170,"original",NA,"original",171,"original",NA,NA
"248",301020,"Oso and Small Creeks",NA,2001,"Wet","SP_Dur",75,"original",27,"original",73,"original",48,46
"249",301020,"Oso and Small Creeks",NA,2001,"Wet","SP_Tim",152,"original",164,"original",152,"original",-12,-12
"250",301020,"Oso and Small Creeks",NA,2002,"Dry","DS_Dur_WS",71,"original",NA,"original",181,"original",NA,NA
"251",301020,"Oso and Small Creeks",NA,2002,"Dry","SP_Dur",238,"original",NA,"original",127,"original",NA,NA
"252",301020,"Oso and Small Creeks",NA,2002,"Dry","SP_Tim",85,"original",NA,"original",85,"original",NA,NA
"253",301020,"Oso and Small Creeks",NA,2003,"Wet","DS_Dur_WS",150,"original",NA,"original",224,"original",NA,NA
"254",301020,"Oso and Small Creeks",NA,2003,"Wet","SP_Dur",87,"original",NA,"original",3,"original",NA,NA
"255",301020,"Oso and Small Creeks",NA,2003,"Wet","SP_Tim",207,"original",NA,"original",218,"original",NA,NA
"256",301020,"Oso and Small Creeks",NA,2004,"Dry","DS_Dur_WS",137,"original",NA,"original",138,"original",NA,NA
"257",301020,"Oso and Small Creeks",NA,2004,"Dry","SP_Dur",87,"original",NA,"original",86,"original",NA,NA
"258",301020,"Oso and Small Creeks",NA,2004,"Dry","SP_Tim",152,"original",NA,"original",152,"original",NA,NA
"259",301020,"Oso and Small Creeks",NA,2005,"Wet","DS_Dur_WS",NA,"original",NA,"original",NA,"original",NA,NA
"260",301020,"Oso and Small Creeks",NA,2005,"Wet","SP_Dur",76,"original",74,"original",79,"original",2,5
"261",301020,"Oso and Small Creeks",NA,2005,"Wet","SP_Tim",147,"original",147,"original",147,"original",0,0
"262",301020,"Oso and Small Creeks",NA,2006,"Dry","DS_Dur_WS",171,"original",NA,"original",148,"original",NA,NA
"263",301020,"Oso and Small Creeks",NA,2006,"Dry","SP_Dur",25,"original",NA,"original",26,"original",NA,NA
"264",301020,"Oso and Small Creeks",NA,2006,"Dry","SP_Tim",280,"original",NA,"original",280,"original",NA,NA
"265",301020,"Oso and Small Creeks",NA,2007,"Dry","DS_Dur_WS",164,"original",NA,"original",189,"original",NA,NA
"266",301020,"Oso and Small Creeks",NA,2007,"Dry","SP_Dur",NA,"original",NA,"original",NA,"original",NA,NA
"267",301020,"Oso and Small Creeks",NA,2007,"Dry","SP_Tim",225,"original",NA,"original",225,"original",NA,NA
"268",301020,"Oso and Small Creeks",NA,2008,"Dry","DS_Dur_WS",63,"original",NA,"original",182,"original",NA,NA
"269",301020,"Oso and Small Creeks",NA,2008,"Dry","SP_Dur",199,"original",NA,"original",74,"original",NA,NA
"270",301020,"Oso and Small Creeks",NA,2008,"Dry","SP_Tim",150,"original",NA,"original",150,"original",NA,NA
"271",301020,"Oso and Small Creeks",NA,2009,"Dry","DS_Dur_WS",94,"original",NA,"original",173,"original",NA,NA
"272",301020,"Oso and Small Creeks",NA,2009,"Dry","SP_Dur",182,"original",NA,"original",104,"original",NA,NA
"273",301020,"Oso and Small Creeks",NA,2009,"Dry","SP_Tim",142,"original",NA,"original",142,"original",NA,NA
"274",301020,"Oso and Small Creeks",NA,2010,"Moderate","DS_Dur_WS",232,"original",NA,"original",222,"original",NA,NA
"275",301020,"Oso and Small Creeks",NA,2010,"Moderate","SP_Dur",71,"original",NA,"original",81,"original",NA,NA
"276",301020,"Oso and Small Creeks",NA,2010,"Moderate","SP_Tim",132,"original",NA,"original",132,"original",NA,NA
"277",301020,"Oso and Small Creeks",NA,2011,"Wet","DS_Dur_WS",NA,"original",NA,"original",NA,"original",NA,NA
"278",301020,"Oso and Small Creeks",NA,2011,"Wet","SP_Dur",166,"original",105,"original",152,"original",61,47
"279",301020,"Oso and Small Creeks",NA,2011,"Wet","SP_Tim",86,"original",86,"original",86,"original",0,0
"280",301020,"Oso and Small Creeks",NA,2012,"Moderate","DS_Dur_WS",86,"original",NA,"original",70,"original",NA,NA
"281",301020,"Oso and Small Creeks",NA,2012,"Moderate","SP_Dur",109,"original",NA,"original",126,"original",NA,NA
"282",301020,"Oso and Small Creeks",NA,2012,"Moderate","SP_Tim",212,"original",NA,"original",212,"original",NA,NA
"283",301020,"Oso and Small Creeks",NA,2013,"Dry","DS_Dur_WS",NA,"original",NA,"original",NA,"original",NA,NA
"284",301020,"Oso and Small Creeks",NA,2013,"Dry","SP_Dur",26,"original",NA,"original",5,"original",NA,NA
"285",301020,"Oso and Small Creeks",NA,2013,"Dry","SP_Tim",221,"original",NA,"original",221,"original",NA,NA
"286",301020,"Oso and Small Creeks",NA,2014,"Dry","DS_Dur_WS",127,"original",NA,"original",160,"original",NA,NA
"287",301020,"Oso and Small Creeks",NA,2014,"Dry","SP_Dur",136,"original",NA,"original",85,"original",NA,NA
"288",301020,"Oso and Small Creeks",NA,2014,"Dry","SP_Tim",154,"original",NA,"original",154,"original",NA,NA
"289",301020,"Oso and Small Creeks",NA,2015,"Moderate","DS_Dur_WS",126,"original",NA,"original",126,"original",NA,NA
"290",301020,"Oso and Small Creeks",NA,2015,"Moderate","SP_Dur",48,"original",NA,"original",91,"original",NA,NA
"291",301020,"Oso and Small Creeks",NA,2015,"Moderate","SP_Tim",273,"original",NA,"original",230,"original",NA,NA
"292",301020,"Oso and Small Creeks",NA,2016,"Dry","DS_Dur_WS",181,"original",NA,"original",254,"original",NA,NA
"293",301020,"Oso and Small Creeks",NA,2016,"Dry","SP_Dur",96,"original",NA,"original",23,"original",NA,NA
"294",301020,"Oso and Small Creeks",NA,2016,"Dry","SP_Tim",161,"original",NA,"original",161,"original",NA,NA
"295",301020,"Oso and Small Creeks",NA,2017,"Wet","DS_Dur_WS",296,"original",NA,"original",206,"original",NA,NA
"296",301020,"Oso and Small Creeks",NA,2017,"Wet","SP_Dur",10,"original",12,"original",104,"original",-2,92
"297",301020,"Oso and Small Creeks",NA,2017,"Wet","SP_Tim",143,"original",143,"original",143,"original",0,0
"298",301020,"Oso and Small Creeks",NA,2018,"Dry","DS_Dur_WS",87,"original",NA,"original",91,"original",NA,NA
"299",301020,"Oso and Small Creeks",NA,2018,"Dry","SP_Dur",158,"original",NA,"original",198,"original",NA,NA
"300",301020,"Oso and Small Creeks",NA,2018,"Dry","SP_Tim",204,"original",NA,"original",164,"original",NA,NA
"301",301030,"Oso and Small Creeks",NA,1994,"Moderate","DS_Dur_WS",217,"original",NA,"original",217,"original",NA,NA
"302",301030,"Oso and Small Creeks",NA,1994,"Moderate","SP_Dur",52,"original",NA,"original",52,"original",NA,NA
"303",301030,"Oso and Small Creeks",NA,1994,"Moderate","SP_Tim",174,"original",NA,"original",174,"original",NA,NA
"304",301030,"Oso and Small Creeks",NA,1995,"Wet","DS_Dur_WS",204,"original",263,"original",203,"original",-59,-60
"305",301030,"Oso and Small Creeks",NA,1995,"Wet","SP_Dur",11,"original",48,"original",11,"original",-37,-37
"306",301030,"Oso and Small Creeks",NA,1995,"Wet","SP_Tim",203,"original",177,"original",203,"original",26,26
"307",301030,"Oso and Small Creeks",NA,1996,"Moderate","DS_Dur_WS",206,"original",218,"original",199,"original",-12,-19
"308",301030,"Oso and Small Creeks",NA,1996,"Moderate","SP_Dur",9,"original",36,"original",16,"original",-27,-20
"309",301030,"Oso and Small Creeks",NA,1996,"Moderate","SP_Tim",168,"original",169,"original",168,"original",-1,-1
"310",301030,"Oso and Small Creeks",NA,1997,"Moderate","DS_Dur_WS",286,"original",292,"original",286,"original",-6,-6
"311",301030,"Oso and Small Creeks",NA,1997,"Moderate","SP_Dur",10,"original",9,"original",10,"original",1,1
"312",301030,"Oso and Small Creeks",NA,1997,"Moderate","SP_Tim",121,"original",121,"original",121,"original",0,0
"313",301030,"Oso and Small Creeks",NA,1998,"Wet","DS_Dur_WS",187,"original",NA,"original",126,"original",NA,NA
"314",301030,"Oso and Small Creeks",NA,1998,"Wet","SP_Dur",24,"original",18,"original",81,"original",6,63
"315",301030,"Oso and Small Creeks",NA,1998,"Wet","SP_Tim",179,"original",180,"original",179,"original",-1,-1
"316",301030,"Oso and Small Creeks",NA,1999,"Dry","DS_Dur_WS",253,"original",NA,"original",252,"original",NA,NA
"317",301030,"Oso and Small Creeks",NA,1999,"Dry","SP_Dur",27,"original",NA,"original",17,"original",NA,NA
"318",301030,"Oso and Small Creeks",NA,1999,"Dry","SP_Tim",196,"original",NA,"original",207,"original",NA,NA
"319",301030,"Oso and Small Creeks",NA,2000,"Moderate","DS_Dur_WS",158,"original",NA,"original",158,"original",NA,NA
"320",301030,"Oso and Small Creeks",NA,2000,"Moderate","SP_Dur",21,"original",NA,"original",21,"original",NA,NA
"321",301030,"Oso and Small Creeks",NA,2000,"Moderate","SP_Tim",203,"original",NA,"original",203,"original",NA,NA
"322",301030,"Oso and Small Creeks",NA,2001,"Wet","DS_Dur_WS",170,"original",NA,"original",169,"original",NA,NA
"323",301030,"Oso and Small Creeks",NA,2001,"Wet","SP_Dur",76,"original",55,"original",75,"original",21,20
"324",301030,"Oso and Small Creeks",NA,2001,"Wet","SP_Tim",152,"original",164,"original",152,"original",-12,-12
"325",301030,"Oso and Small Creeks",NA,2002,"Dry","DS_Dur_WS",75,"original",NA,"original",175,"original",NA,NA
"326",301030,"Oso and Small Creeks",NA,2002,"Dry","SP_Dur",238,"original",NA,"original",133,"original",NA,NA
"327",301030,"Oso and Small Creeks",NA,2002,"Dry","SP_Tim",85,"original",NA,"original",85,"original",NA,NA
"328",301030,"Oso and Small Creeks",NA,2003,"Wet","DS_Dur_WS",84,"original",NA,"original",225,"original",NA,NA
"329",301030,"Oso and Small Creeks",NA,2003,"Wet","SP_Dur",144,"original",NA,"original",22,"original",NA,NA
"330",301030,"Oso and Small Creeks",NA,2003,"Wet","SP_Tim",218,"original",NA,"original",199,"original",NA,NA
"331",301030,"Oso and Small Creeks",NA,2004,"Dry","DS_Dur_WS",135,"original",NA,"original",137,"original",NA,NA
"332",301030,"Oso and Small Creeks",NA,2004,"Dry","SP_Dur",89,"original",NA,"original",87,"original",NA,NA
"333",301030,"Oso and Small Creeks",NA,2004,"Dry","SP_Tim",152,"original",NA,"original",152,"original",NA,NA
"334",301030,"Oso and Small Creeks",NA,2005,"Wet","DS_Dur_WS",NA,"original",NA,"original",NA,"original",NA,NA
"335",301030,"Oso and Small Creeks",NA,2005,"Wet","SP_Dur",77,"original",75,"original",79,"original",2,4
"336",301030,"Oso and Small Creeks",NA,2005,"Wet","SP_Tim",147,"original",147,"original",147,"original",0,0
"337",301030,"Oso and Small Creeks",NA,2006,"Dry","DS_Dur_WS",157,"original",NA,"original",212,"original",NA,NA
"338",301030,"Oso and Small Creeks",NA,2006,"Dry","SP_Dur",68,"original",NA,"original",12,"original",NA,NA
"339",301030,"Oso and Small Creeks",NA,2006,"Dry","SP_Tim",237,"original",NA,"original",237,"original",NA,NA
"340",301030,"Oso and Small Creeks",NA,2007,"Dry","DS_Dur_WS",172,"original",NA,"original",172,"original",NA,NA
"341",301030,"Oso and Small Creeks",NA,2007,"Dry","SP_Dur",37,"original",NA,"original",6,"original",NA,NA
"342",301030,"Oso and Small Creeks",NA,2007,"Dry","SP_Tim",205,"original",NA,"original",236,"original",NA,NA
"343",301030,"Oso and Small Creeks",NA,2008,"Dry","DS_Dur_WS",63,"original",NA,"original",55,"original",NA,NA
"344",301030,"Oso and Small Creeks",NA,2008,"Dry","SP_Dur",175,"original",NA,"original",200,"original",NA,NA
"345",301030,"Oso and Small Creeks",NA,2008,"Dry","SP_Tim",174,"original",NA,"original",150,"original",NA,NA
"346",301030,"Oso and Small Creeks",NA,2009,"Dry","DS_Dur_WS",95,"original",NA,"original",252,"original",NA,NA
"347",301030,"Oso and Small Creeks",NA,2009,"Dry","SP_Dur",182,"original",NA,"original",25,"original",NA,NA
"348",301030,"Oso and Small Creeks",NA,2009,"Dry","SP_Tim",142,"original",NA,"original",142,"original",NA,NA
"349",301030,"Oso and Small Creeks",NA,2010,"Moderate","DS_Dur_WS",222,"original",NA,"original",221,"original",NA,NA
"350",301030,"Oso and Small Creeks",NA,2010,"Moderate","SP_Dur",81,"original",NA,"original",82,"original",NA,NA
"351",301030,"Oso and Small Creeks",NA,2010,"Moderate","SP_Tim",132,"original",NA,"original",132,"original",NA,NA
"352",301030,"Oso and Small Creeks",NA,2011,"Wet","DS_Dur_WS",NA,"original",NA,"original",NA,"original",NA,NA
"353",301030,"Oso and Small Creeks",NA,2011,"Wet","SP_Dur",168,"original",105,"original",168,"original",63,63
"354",301030,"Oso and Small Creeks",NA,2011,"Wet","SP_Tim",86,"original",86,"original",86,"original",0,0
"355",301030,"Oso and Small Creeks",NA,2012,"Moderate","DS_Dur_WS",112,"original",NA,"original",69,"original",NA,NA
"356",301030,"Oso and Small Creeks",NA,2012,"Moderate","SP_Dur",83,"original",NA,"original",127,"original",NA,NA
"357",301030,"Oso and Small Creeks",NA,2012,"Moderate","SP_Tim",212,"original",NA,"original",212,"original",NA,NA
"358",301030,"Oso and Small Creeks",NA,2013,"Dry","DS_Dur_WS",NA,"original",NA,"original",NA,"original",NA,NA
"359",301030,"Oso and Small Creeks",NA,2013,"Dry","SP_Dur",30,"original",NA,"original",7,"original",NA,NA
"360",301030,"Oso and Small Creeks",NA,2013,"Dry","SP_Tim",221,"original",NA,"original",221,"original",NA,NA
"361",301030,"Oso and Small Creeks",NA,2014,"Dry","DS_Dur_WS",246,"original",NA,"original",119,"original",NA,NA
"362",301030,"Oso and Small Creeks",NA,2014,"Dry","SP_Dur",16,"original",NA,"original",139,"original",NA,NA
"363",301030,"Oso and Small Creeks",NA,2014,"Dry","SP_Tim",154,"original",NA,"original",154,"original",NA,NA
"364",301030,"Oso and Small Creeks",NA,2015,"Moderate","DS_Dur_WS",109,"original",NA,"original",102,"original",NA,NA
"365",301030,"Oso and Small Creeks",NA,2015,"Moderate","SP_Dur",69,"original",NA,"original",90,"original",NA,NA
"366",301030,"Oso and Small Creeks",NA,2015,"Moderate","SP_Tim",230,"original",NA,"original",230,"original",NA,NA
"367",301030,"Oso and Small Creeks",NA,2016,"Dry","DS_Dur_WS",154,"original",NA,"original",217,"original",NA,NA
"368",301030,"Oso and Small Creeks",NA,2016,"Dry","SP_Dur",75,"original",NA,"original",12,"original",NA,NA
"369",301030,"Oso and Small Creeks",NA,2016,"Dry","SP_Tim",183,"original",NA,"original",183,"original",NA,NA
"370",301030,"Oso and Small Creeks",NA,2017,"Wet","DS_Dur_WS",300,"original",NA,"original",300,"original",NA,NA
"371",301030,"Oso and Small Creeks",NA,2017,"Wet","SP_Dur",10,"original",21,"original",10,"original",-11,-11
"372",301030,"Oso and Small Creeks",NA,2017,"Wet","SP_Tim",143,"original",143,"original",143,"original",0,0
"373",301030,"Oso and Small Creeks",NA,2018,"Dry","DS_Dur_WS",NA,"original",NA,"original",NA,"original",NA,NA
"374",301030,"Oso and Small Creeks",NA,2018,"Dry","SP_Dur",NA,"original",NA,"original",NA,"original",NA,NA
"375",301030,"Oso and Small Creeks",NA,2018,"Dry","SP_Tim",164,"original",NA,"original",164,"original",NA,NA
"376",501010,"Oso and Small Creeks",NA,1994,"Moderate","DS_Dur_WS",222,"original",149,"original",221,"original",73,72
"377",501010,"Oso and Small Creeks",NA,1994,"Moderate","SP_Dur",14,"original",129,"original",48,"original",-115,-81
"378",501010,"Oso and Small Creeks",NA,1994,"Moderate","SP_Tim",211,"original",179,"original",178,"original",32,-1
"379",501010,"Oso and Small Creeks",NA,1995,"Wet","DS_Dur_WS",239,"original",NA,"original",240,"original",NA,NA
"380",501010,"Oso and Small Creeks",NA,1995,"Wet","SP_Dur",11,"original",12,"original",10,"original",-1,-2
"381",501010,"Oso and Small Creeks",NA,1995,"Wet","SP_Tim",203,"original",203,"original",203,"original",0,0
"382",501010,"Oso and Small Creeks",NA,1996,"Moderate","DS_Dur_WS",116,"original",141,"original",143,"original",-25,2
"383",501010,"Oso and Small Creeks",NA,1996,"Moderate","SP_Dur",126,"original",147,"original",99,"original",-21,-48
"384",501010,"Oso and Small Creeks",NA,1996,"Moderate","SP_Tim",147,"original",154,"original",147,"original",-7,-7
"385",501010,"Oso and Small Creeks",NA,1997,"Moderate","DS_Dur_WS",281,"original",346,"original",286,"original",-65,-60
"386",501010,"Oso and Small Creeks",NA,1997,"Moderate","SP_Dur",15,"original",17,"original",10,"original",-2,-7
"387",501010,"Oso and Small Creeks",NA,1997,"Moderate","SP_Tim",121,"original",121,"original",121,"original",0,0
"388",501010,"Oso and Small Creeks",NA,1998,"Wet","DS_Dur_WS",156,"original",NA,"original",152,"original",NA,NA
"389",501010,"Oso and Small Creeks",NA,1998,"Wet","SP_Dur",59,"original",22,"original",58,"original",37,36
"390",501010,"Oso and Small Creeks",NA,1998,"Wet","SP_Tim",180,"original",180,"original",180,"original",0,0
"391",501010,"Oso and Small Creeks",NA,1999,"Dry","DS_Dur_WS",269,"original",NA,"original",269,"original",NA,NA
"392",501010,"Oso and Small Creeks",NA,1999,"Dry","SP_Dur",16,"original",NA,"original",16,"original",NA,NA
"393",501010,"Oso and Small Creeks",NA,1999,"Dry","SP_Tim",197,"original",NA,"original",197,"original",NA,NA
"394",501010,"Oso and Small Creeks",NA,2000,"Moderate","DS_Dur_WS",243,"original",178,"original",243,"original",65,65
"395",501010,"Oso and Small Creeks",NA,2000,"Moderate","SP_Dur",11,"original",148,"original",11,"original",-137,-137
"396",501010,"Oso and Small Creeks",NA,2000,"Moderate","SP_Tim",203,"original",161,"original",203,"original",42,42
"397",501010,"Oso and Small Creeks",NA,2001,"Wet","DS_Dur_WS",183,"original",NA,"original",193,"original",NA,NA
"398",501010,"Oso and Small Creeks",NA,2001,"Wet","SP_Dur",73,"original",36,"original",62,"original",37,26
"399",501010,"Oso and Small Creeks",NA,2001,"Wet","SP_Tim",152,"original",164,"original",152,"original",-12,-12
"400",501010,"Oso and Small Creeks",NA,2002,"Dry","DS_Dur_WS",201,"original",NA,"original",215,"original",NA,NA
"401",501010,"Oso and Small Creeks",NA,2002,"Dry","SP_Dur",176,"original",NA,"original",162,"original",NA,NA
"402",501010,"Oso and Small Creeks",NA,2002,"Dry","SP_Tim",58,"original",NA,"original",58,"original",NA,NA
"403",501010,"Oso and Small Creeks",NA,2003,"Wet","DS_Dur_WS",250,"original",NA,"original",259,"original",NA,NA
"404",501010,"Oso and Small Creeks",NA,2003,"Wet","SP_Dur",48,"original",62,"original",39,"original",-14,-23
"405",501010,"Oso and Small Creeks",NA,2003,"Wet","SP_Tim",199,"original",170,"original",199,"original",29,29
