,site,Hydro_Metric,Biol,Threshold,Bio_threshold,Altered,Unaltered
496,201041,DS_Dur_WS,CSCI,Threshold25,0.63,0,100
499,201041,DS_Dur_WS,CSCI,Threshold50,0.63,0,100
505,201041,Q99,ASCI,Threshold25,0.75,0,100
506,201041,Q99,ASCI,Threshold25,0.86,0,100
508,201041,Q99,ASCI,Threshold50,0.75,0,100
509,201041,Q99,ASCI,Threshold50,0.86,0,100
514,201041,Q99,CSCI,Threshold25,0.63,0,100
515,201041,Q99,CSCI,Threshold25,0.79,0,100
517,201041,Q99,CSCI,Threshold50,0.63,0,100
520,201041,Q99,CSCI,Threshold75,0.63,0,100
559,201050,Q99,ASCI,Threshold25,0.75,0,100
560,201050,Q99,ASCI,Threshold25,0.86,0,100
562,201050,Q99,ASCI,Threshold50,0.75,0,100
563,201050,Q99,ASCI,Threshold50,0.86,0,100
565,201050,Q99,ASCI,Threshold75,0.75,0,100
566,201050,Q99,ASCI,Threshold75,0.86,0,100
568,201050,Q99,CSCI,Threshold25,0.63,0,100
569,201050,Q99,CSCI,Threshold25,0.79,0,100
571,201050,Q99,CSCI,Threshold50,0.63,0,100
572,201050,Q99,CSCI,Threshold50,0.79,0,100
574,201050,Q99,CSCI,Threshold75,0.63,0,100
575,201050,Q99,CSCI,Threshold75,0.79,0,100
604,201060,DS_Dur_WS,CSCI,Threshold25,0.63,0,100
613,201060,Q99,ASCI,Threshold25,0.75,0,100
614,201060,Q99,ASCI,Threshold25,0.86,0,100
616,201060,Q99,ASCI,Threshold50,0.75,0,100
617,201060,Q99,ASCI,Threshold50,0.86,0,100
619,201060,Q99,ASCI,Threshold75,0.75,0,100
622,201060,Q99,CSCI,Threshold25,0.63,0,100
623,201060,Q99,CSCI,Threshold25,0.79,0,100
625,201060,Q99,CSCI,Threshold50,0.63,0,100
628,201060,Q99,CSCI,Threshold75,0.63,0,100
649,201061,DS_Dur_WS,ASCI,Threshold25,0.75,0,100
650,201061,DS_Dur_WS,ASCI,Threshold25,0.86,0,100
658,201061,DS_Dur_WS,CSCI,Threshold25,0.63,0,100
661,201061,DS_Dur_WS,CSCI,Threshold50,0.63,0,100
667,201061,Q99,ASCI,Threshold25,0.75,0,100
668,201061,Q99,ASCI,Threshold25,0.86,0,100
669,201061,Q99,ASCI,Threshold25,0.94,0,100
670,201061,Q99,ASCI,Threshold50,0.75,0,100
671,201061,Q99,ASCI,Threshold50,0.86,0,100
673,201061,Q99,ASCI,Threshold75,0.75,0,100
674,201061,Q99,ASCI,Threshold75,0.86,0,100
676,201061,Q99,CSCI,Threshold25,0.63,0,100
677,201061,Q99,CSCI,Threshold25,0.79,0,100
679,201061,Q99,CSCI,Threshold50,0.63,0,100
680,201061,Q99,CSCI,Threshold50,0.79,0,100
682,201061,Q99,CSCI,Threshold75,0.63,0,100
683,201061,Q99,CSCI,Threshold75,0.79,0,100
712,201062,DS_Dur_WS,CSCI,Threshold25,0.63,0,100
721,201062,Q99,ASCI,Threshold25,0.75,0,100
722,201062,Q99,ASCI,Threshold25,0.86,0,100
724,201062,Q99,ASCI,Threshold50,0.75,0,100
725,201062,Q99,ASCI,Threshold50,0.86,0,100
727,201062,Q99,ASCI,Threshold75,0.75,0,100
728,201062,Q99,ASCI,Threshold75,0.86,0,100
730,201062,Q99,CSCI,Threshold25,0.63,0,100
731,201062,Q99,CSCI,Threshold25,0.79,0,100
733,201062,Q99,CSCI,Threshold50,0.63,0,100
734,201062,Q99,CSCI,Threshold50,0.79,0,100
736,201062,Q99,CSCI,Threshold75,0.63,0,100
748,201062,SP_Tim,CSCI,Threshold25,0.63,0,100
757,201070,DS_Dur_WS,ASCI,Threshold25,0.75,0,100
758,201070,DS_Dur_WS,ASCI,Threshold25,0.86,0,100
766,201070,DS_Dur_WS,CSCI,Threshold25,0.63,0,100
769,201070,DS_Dur_WS,CSCI,Threshold50,0.63,0,100
775,201070,Q99,ASCI,Threshold25,0.75,0,100
776,201070,Q99,ASCI,Threshold25,0.86,0,100
778,201070,Q99,ASCI,Threshold50,0.75,0,100
784,201070,Q99,CSCI,Threshold25,0.63,0,100
787,201070,Q99,CSCI,Threshold50,0.63,0,100
790,201070,Q99,CSCI,Threshold75,0.63,0,100
820,201080,DS_Dur_WS,CSCI,Threshold25,0.63,0,100
829,201080,Q99,ASCI,Threshold25,0.75,0,100
830,201080,Q99,ASCI,Threshold25,0.86,0,100
832,201080,Q99,ASCI,Threshold50,0.75,0,100
838,201080,Q99,CSCI,Threshold25,0.63,0,100
841,201080,Q99,CSCI,Threshold50,0.63,0,100
844,201080,Q99,CSCI,Threshold75,0.63,0,100
865,201090,DS_Dur_WS,ASCI,Threshold25,0.75,0,100
866,201090,DS_Dur_WS,ASCI,Threshold25,0.86,0,100
868,201090,DS_Dur_WS,ASCI,Threshold50,0.75,0,100
869,201090,DS_Dur_WS,ASCI,Threshold50,0.86,0,100
874,201090,DS_Dur_WS,CSCI,Threshold25,0.63,0,100
875,201090,DS_Dur_WS,CSCI,Threshold25,0.79,0,100
877,201090,DS_Dur_WS,CSCI,Threshold50,0.63,0,100
880,201090,DS_Dur_WS,CSCI,Threshold75,0.63,0,100
883,201090,Q99,ASCI,Threshold25,0.75,0,100
884,201090,Q99,ASCI,Threshold25,0.86,0,100
885,201090,Q99,ASCI,Threshold25,0.94,0,100
886,201090,Q99,ASCI,Threshold50,0.75,0,100
887,201090,Q99,ASCI,Threshold50,0.86,0,100
889,201090,Q99,ASCI,Threshold75,0.75,0,100
890,201090,Q99,ASCI,Threshold75,0.86,0,100
892,201090,Q99,CSCI,Threshold25,0.63,0,100
893,201090,Q99,CSCI,Threshold25,0.79,0,100
895,201090,Q99,CSCI,Threshold50,0.63,0,100
896,201090,Q99,CSCI,Threshold50,0.79,0,100
898,201090,Q99,CSCI,Threshold75,0.63,0,100
899,201090,Q99,CSCI,Threshold75,0.79,0,100
928,201091,DS_Dur_WS,CSCI,Threshold25,0.63,0,100
937,201091,Q99,ASCI,Threshold25,0.75,0,100
938,201091,Q99,ASCI,Threshold25,0.86,0,100
939,201091,Q99,ASCI,Threshold25,0.94,0,100
940,201091,Q99,ASCI,Threshold50,0.75,0,100
941,201091,Q99,ASCI,Threshold50,0.86,0,100
942,201091,Q99,ASCI,Threshold50,0.94,0,100
943,201091,Q99,ASCI,Threshold75,0.75,0,100
944,201091,Q99,ASCI,Threshold75,0.86,0,100
945,201091,Q99,ASCI,Threshold75,0.94,0,100
946,201091,Q99,CSCI,Threshold25,0.63,0,100
947,201091,Q99,CSCI,Threshold25,0.79,0,100
948,201091,Q99,CSCI,Threshold25,0.92,0,100
949,201091,Q99,CSCI,Threshold50,0.63,0,100
950,201091,Q99,CSCI,Threshold50,0.79,0,100
952,201091,Q99,CSCI,Threshold75,0.63,0,100
953,201091,Q99,CSCI,Threshold75,0.79,0,100
964,201091,SP_Tim,CSCI,Threshold25,0.63,0,100
973,201100,DS_Dur_WS,ASCI,Threshold25,0.75,0,100
974,201100,DS_Dur_WS,ASCI,Threshold25,0.86,0,100
982,201100,DS_Dur_WS,CSCI,Threshold25,0.63,0,100
985,201100,DS_Dur_WS,CSCI,Threshold50,0.63,0,100
991,201100,Q99,ASCI,Threshold25,0.75,0,100
992,201100,Q99,ASCI,Threshold25,0.86,0,100
994,201100,Q99,ASCI,Threshold50,0.75,0,100
995,201100,Q99,ASCI,Threshold50,0.86,0,100
1000,201100,Q99,CSCI,Threshold25,0.63,0,100
1001,201100,Q99,CSCI,Threshold25,0.79,0,100
1003,201100,Q99,CSCI,Threshold50,0.63,0,100
1006,201100,Q99,CSCI,Threshold75,0.63,0,100
1027,203010,DS_Dur_WS,ASCI,Threshold25,0.75,0,100
1028,203010,DS_Dur_WS,ASCI,Threshold25,0.86,0,100
1030,203010,DS_Dur_WS,ASCI,Threshold50,0.75,0,100
1031,203010,DS_Dur_WS,ASCI,Threshold50,0.86,0,100
1036,203010,DS_Dur_WS,CSCI,Threshold25,0.63,0,100
1037,203010,DS_Dur_WS,CSCI,Threshold25,0.79,0,100
1039,203010,DS_Dur_WS,CSCI,Threshold50,0.63,0,100
1042,203010,DS_Dur_WS,CSCI,Threshold75,0.63,0,100
1045,203010,Q99,ASCI,Threshold25,0.75,0,100
1046,203010,Q99,ASCI,Threshold25,0.86,0,100
1048,203010,Q99,ASCI,Threshold50,0.75,0,100
1049,203010,Q99,ASCI,Threshold50,0.86,0,100
1051,203010,Q99,ASCI,Threshold75,0.75,0,100
1052,203010,Q99,ASCI,Threshold75,0.86,0,100
1054,203010,Q99,CSCI,Threshold25,0.63,0,100
1055,203010,Q99,CSCI,Threshold25,0.79,0,100
1057,203010,Q99,CSCI,Threshold50,0.63,0,100
1058,203010,Q99,CSCI,Threshold50,0.79,0,100
1060,203010,Q99,CSCI,Threshold75,0.63,0,100
1061,203010,Q99,CSCI,Threshold75,0.79,0,100
1099,204010,Q99,ASCI,Threshold25,0.75,0,100
1100,204010,Q99,ASCI,Threshold25,0.86,0,100
1102,204010,Q99,ASCI,Threshold50,0.75,0,100
1103,204010,Q99,ASCI,Threshold50,0.86,0,100
1105,204010,Q99,ASCI,Threshold75,0.75,0,100
1106,204010,Q99,ASCI,Threshold75,0.86,0,100
1108,204010,Q99,CSCI,Threshold25,0.63,0,100
1109,204010,Q99,CSCI,Threshold25,0.79,0,100
1111,204010,Q99,CSCI,Threshold50,0.63,0,100
1112,204010,Q99,CSCI,Threshold50,0.79,0,100
1114,204010,Q99,CSCI,Threshold75,0.63,0,100
1135,205010,DS_Dur_WS,ASCI,Threshold25,0.75,0,100
1136,205010,DS_Dur_WS,ASCI,Threshold25,0.86,0,100
1144,205010,DS_Dur_WS,CSCI,Threshold25,0.63,0,100
1147,205010,DS_Dur_WS,CSCI,Threshold50,0.63,0,100
1153,205010,Q99,ASCI,Threshold25,0.75,0,100
1154,205010,Q99,ASCI,Threshold25,0.86,0,100
1155,205010,Q99,ASCI,Threshold25,0.94,0,100
1156,205010,Q99,ASCI,Threshold50,0.75,0,100
1157,205010,Q99,ASCI,Threshold50,0.86,0,100
1159,205010,Q99,ASCI,Threshold75,0.75,0,100
1160,205010,Q99,ASCI,Threshold75,0.86,0,100
1162,205010,Q99,CSCI,Threshold25,0.63,0,100
1163,205010,Q99,CSCI,Threshold25,0.79,0,100
1165,205010,Q99,CSCI,Threshold50,0.63,0,100
1166,205010,Q99,CSCI,Threshold50,0.79,0,100
1168,205010,Q99,CSCI,Threshold75,0.63,0,100
1169,205010,Q99,CSCI,Threshold75,0.79,0,100
1180,205010,SP_Tim,CSCI,Threshold25,0.63,0,100
1183,205010,SP_Tim,CSCI,Threshold50,0.63,0,100
1189,207010,DS_Dur_WS,ASCI,Threshold25,0.75,0,100
1198,207010,DS_Dur_WS,CSCI,Threshold25,0.63,0,100
1201,207010,DS_Dur_WS,CSCI,Threshold50,0.63,0,100
1207,207010,Q99,ASCI,Threshold25,0.75,0,100
1208,207010,Q99,ASCI,Threshold25,0.86,0,100
1209,207010,Q99,ASCI,Threshold25,0.94,0,100
1210,207010,Q99,ASCI,Threshold50,0.75,0,100
1211,207010,Q99,ASCI,Threshold50,0.86,0,100
1213,207010,Q99,ASCI,Threshold75,0.75,0,100
1214,207010,Q99,ASCI,Threshold75,0.86,0,100
1216,207010,Q99,CSCI,Threshold25,0.63,0,100
1217,207010,Q99,CSCI,Threshold25,0.79,0,100
1219,207010,Q99,CSCI,Threshold50,0.63,0,100
1220,207010,Q99,CSCI,Threshold50,0.79,0,100
1222,207010,Q99,CSCI,Threshold75,0.63,0,100
1223,207010,Q99,CSCI,Threshold75,0.79,0,100
1234,207010,SP_Tim,CSCI,Threshold25,0.63,0,100
1237,207010,SP_Tim,CSCI,Threshold50,0.63,0,100
1243,301010,DS_Dur_WS,ASCI,Threshold25,0.75,0,100
1244,301010,DS_Dur_WS,ASCI,Threshold25,0.86,0,100
1252,301010,DS_Dur_WS,CSCI,Threshold25,0.63,0,100
1253,301010,DS_Dur_WS,CSCI,Threshold25,0.79,0,100
1261,301010,Q99,ASCI,Threshold25,0.75,0,100
1262,301010,Q99,ASCI,Threshold25,0.86,0,100
1264,301010,Q99,ASCI,Threshold50,0.75,0,100
1265,301010,Q99,ASCI,Threshold50,0.86,0,100
1267,301010,Q99,ASCI,Threshold75,0.75,0,100
1268,301010,Q99,ASCI,Threshold75,0.86,0,100
1270,301010,Q99,CSCI,Threshold25,0.63,0,100
1271,301010,Q99,CSCI,Threshold25,0.79,0,100
1273,301010,Q99,CSCI,Threshold50,0.63,0,100
1274,301010,Q99,CSCI,Threshold50,0.79,0,100
1276,301010,Q99,CSCI,Threshold75,0.63,0,100
1297,301011,DS_Dur_WS,ASCI,Threshold25,0.75,0,100
1298,301011,DS_Dur_WS,ASCI,Threshold25,0.86,0,100
1300,301011,DS_Dur_WS,ASCI,Threshold50,0.75,0,100
1301,301011,DS_Dur_WS,ASCI,Threshold50,0.86,0,100
1306,301011,DS_Dur_WS,CSCI,Threshold25,0.63,0,100
1307,301011,DS_Dur_WS,CSCI,Threshold25,0.79,0,100
1309,301011,DS_Dur_WS,CSCI,Threshold50,0.63,0,100
1312,301011,DS_Dur_WS,CSCI,Threshold75,0.63,0,100
1315,301011,Q99,ASCI,Threshold25,0.75,0,100
1316,301011,Q99,ASCI,Threshold25,0.86,0,100
1317,301011,Q99,ASCI,Threshold25,0.94,0,100
1318,301011,Q99,ASCI,Threshold50,0.75,0,100
1319,301011,Q99,ASCI,Threshold50,0.86,0,100
1320,301011,Q99,ASCI,Threshold50,0.94,0,100
1321,301011,Q99,ASCI,Threshold75,0.75,0,100
1322,301011,Q99,ASCI,Threshold75,0.86,0,100
1324,301011,Q99,CSCI,Threshold25,0.63,0,100
1325,301011,Q99,CSCI,Threshold25,0.79,0,100
1327,301011,Q99,CSCI,Threshold50,0.63,0,100
1328,301011,Q99,CSCI,Threshold50,0.79,0,100
1330,301011,Q99,CSCI,Threshold75,0.63,0,100
1331,301011,Q99,CSCI,Threshold75,0.79,0,100
1342,301011,SP_Tim,CSCI,Threshold25,0.63,0,100
1351,301020,DS_Dur_WS,ASCI,Threshold25,0.75,0,100
1352,301020,DS_Dur_WS,ASCI,Threshold25,0.86,0,100
1353,301020,DS_Dur_WS,ASCI,Threshold25,0.94,0,100
1354,301020,DS_Dur_WS,ASCI,Threshold50,0.75,0,100
1355,301020,DS_Dur_WS,ASCI,Threshold50,0.86,0,100
1356,301020,DS_Dur_WS,ASCI,Threshold50,0.94,0,100
1360,301020,DS_Dur_WS,CSCI,Threshold25,0.63,0,100
1361,301020,DS_Dur_WS,CSCI,Threshold25,0.79,0,100
1363,301020,DS_Dur_WS,CSCI,Threshold50,0.63,0,100
1364,301020,DS_Dur_WS,CSCI,Threshold50,0.79,0,100
1369,301020,Q99,ASCI,Threshold25,0.75,0,100
1370,301020,Q99,ASCI,Threshold25,0.86,0,100
1371,301020,Q99,ASCI,Threshold25,0.94,0,100
1372,301020,Q99,ASCI,Threshold50,0.75,0,100
1373,301020,Q99,ASCI,Threshold50,0.86,0,100
1375,301020,Q99,ASCI,Threshold75,0.75,0,100
1376,301020,Q99,ASCI,Threshold75,0.86,0,100
1378,301020,Q99,CSCI,Threshold25,0.63,0,100
1379,301020,Q99,CSCI,Threshold25,0.79,0,100
1381,301020,Q99,CSCI,Threshold50,0.63,0,100
1382,301020,Q99,CSCI,Threshold50,0.79,0,100
1384,301020,Q99,CSCI,Threshold75,0.63,0,100
1385,301020,Q99,CSCI,Threshold75,0.79,0,100
1396,301020,SP_Tim,CSCI,Threshold25,0.63,0,100
1399,301020,SP_Tim,CSCI,Threshold50,0.63,0,100
1405,301030,DS_Dur_WS,ASCI,Threshold25,0.75,0,100
1406,301030,DS_Dur_WS,ASCI,Threshold25,0.86,0,100
1407,301030,DS_Dur_WS,ASCI,Threshold25,0.94,0,100
1408,301030,DS_Dur_WS,ASCI,Threshold50,0.75,0,100
1409,301030,DS_Dur_WS,ASCI,Threshold50,0.86,0,100
1410,301030,DS_Dur_WS,ASCI,Threshold50,0.94,0,100
1414,301030,DS_Dur_WS,CSCI,Threshold25,0.63,0,100
1415,301030,DS_Dur_WS,CSCI,Threshold25,0.79,0,100
1416,301030,DS_Dur_WS,CSCI,Threshold25,0.92,0,100
1417,301030,DS_Dur_WS,CSCI,Threshold50,0.63,0,100
1418,301030,DS_Dur_WS,CSCI,Threshold50,0.79,0,100
1423,301030,Q99,ASCI,Threshold25,0.75,0,100
1424,301030,Q99,ASCI,Threshold25,0.86,0,100
1425,301030,Q99,ASCI,Threshold25,0.94,0,100
1426,301030,Q99,ASCI,Threshold50,0.75,0,100
1427,301030,Q99,ASCI,Threshold50,0.86,0,100
1429,301030,Q99,ASCI,Threshold75,0.75,0,100
1430,301030,Q99,ASCI,Threshold75,0.86,0,100
1432,301030,Q99,CSCI,Threshold25,0.63,0,100
1433,301030,Q99,CSCI,Threshold25,0.79,0,100
1435,301030,Q99,CSCI,Threshold50,0.63,0,100
1436,301030,Q99,CSCI,Threshold50,0.79,0,100
1438,301030,Q99,CSCI,Threshold75,0.63,0,100
1439,301030,Q99,CSCI,Threshold75,0.79,0,100
1450,301030,SP_Tim,CSCI,Threshold25,0.63,0,100
1453,301030,SP_Tim,CSCI,Threshold50,0.63,0,100
1459,401070,DS_Dur_WS,ASCI,Threshold25,0.75,0,100
1460,401070,DS_Dur_WS,ASCI,Threshold25,0.86,0,100
1461,401070,DS_Dur_WS,ASCI,Threshold25,0.94,0,100
1462,401070,DS_Dur_WS,ASCI,Threshold50,0.75,0,100
1463,401070,DS_Dur_WS,ASCI,Threshold50,0.86,0,100
1464,401070,DS_Dur_WS,ASCI,Threshold50,0.94,0,100
1468,401070,DS_Dur_WS,CSCI,Threshold25,0.63,0,100
1469,401070,DS_Dur_WS,CSCI,Threshold25,0.79,0,100
1471,401070,DS_Dur_WS,CSCI,Threshold50,0.63,0,100
1477,401070,Q99,ASCI,Threshold25,0.75,0,100
1478,401070,Q99,ASCI,Threshold25,0.86,0,100
1479,401070,Q99,ASCI,Threshold25,0.94,0,100
1480,401070,Q99,ASCI,Threshold50,0.75,0,100
1481,401070,Q99,ASCI,Threshold50,0.86,0,100
1482,401070,Q99,ASCI,Threshold50,0.94,0,100
1483,401070,Q99,ASCI,Threshold75,0.75,0,100
1484,401070,Q99,ASCI,Threshold75,0.86,0,100
1486,401070,Q99,CSCI,Threshold25,0.63,0,100
1487,401070,Q99,CSCI,Threshold25,0.79,0,100
1489,401070,Q99,CSCI,Threshold50,0.63,0,100
1490,401070,Q99,CSCI,Threshold50,0.79,0,100
1492,401070,Q99,CSCI,Threshold75,0.63,0,100
1493,401070,Q99,CSCI,Threshold75,0.79,0,100
1504,401070,SP_Tim,CSCI,Threshold25,0.63,0,100
1505,401070,SP_Tim,CSCI,Threshold25,0.79,0,100
1506,401070,SP_Tim,CSCI,Threshold25,0.92,0,100
1507,401070,SP_Tim,CSCI,Threshold50,0.63,0,100
1508,401070,SP_Tim,CSCI,Threshold50,0.79,0,100
1509,401070,SP_Tim,CSCI,Threshold50,0.92,0,100
1510,401070,SP_Tim,CSCI,Threshold75,0.63,0,100
1511,401070,SP_Tim,CSCI,Threshold75,0.79,0,100
1512,401070,SP_Tim,CSCI,Threshold75,0.92,0,100
1522,401080,DS_Dur_WS,CSCI,Threshold25,0.63,0,100
1531,401080,Q99,ASCI,Threshold25,0.75,0,100
1532,401080,Q99,ASCI,Threshold25,0.86,0,100
1534,401080,Q99,ASCI,Threshold50,0.75,0,100
1535,401080,Q99,ASCI,Threshold50,0.86,0,100
1537,401080,Q99,ASCI,Threshold75,0.75,0,100
1538,401080,Q99,ASCI,Threshold75,0.86,0,100
1540,401080,Q99,CSCI,Threshold25,0.63,0,100
1541,401080,Q99,CSCI,Threshold25,0.79,0,100
1543,401080,Q99,CSCI,Threshold50,0.63,0,100
1544,401080,Q99,CSCI,Threshold50,0.79,0,100
1546,401080,Q99,CSCI,Threshold75,0.63,0,100
1567,401100,DS_Dur_WS,ASCI,Threshold25,0.75,0,100
1568,401100,DS_Dur_WS,ASCI,Threshold25,0.86,0,100
1570,401100,DS_Dur_WS,ASCI,Threshold50,0.75,0,100
1576,401100,DS_Dur_WS,CSCI,Threshold25,0.63,0,100
1579,401100,DS_Dur_WS,CSCI,Threshold50,0.63,0,100
1585,401100,Q99,ASCI,Threshold25,0.75,0,100
1586,401100,Q99,ASCI,Threshold25,0.86,0,100
1587,401100,Q99,ASCI,Threshold25,0.94,0,100
1588,401100,Q99,ASCI,Threshold50,0.75,0,100
1589,401100,Q99,ASCI,Threshold50,0.86,0,100
1590,401100,Q99,ASCI,Threshold50,0.94,0,100
1591,401100,Q99,ASCI,Threshold75,0.75,0,100
1592,401100,Q99,ASCI,Threshold75,0.86,0,100
1594,401100,Q99,CSCI,Threshold25,0.63,0,100
1595,401100,Q99,CSCI,Threshold25,0.79,0,100
1597,401100,Q99,CSCI,Threshold50,0.63,0,100
1598,401100,Q99,CSCI,Threshold50,0.79,0,100
1600,401100,Q99,CSCI,Threshold75,0.63,0,100
1601,401100,Q99,CSCI,Threshold75,0.79,0,100
1621,401101,DS_Dur_WS,ASCI,Threshold25,0.75,0,100
1622,401101,DS_Dur_WS,ASCI,Threshold25,0.86,0,100
1623,401101,DS_Dur_WS,ASCI,Threshold25,0.94,0,100
1624,401101,DS_Dur_WS,ASCI,Threshold50,0.75,0,100
1625,401101,DS_Dur_WS,ASCI,Threshold50,0.86,0,100
1626,401101,DS_Dur_WS,ASCI,Threshold50,0.94,0,100
1627,401101,DS_Dur_WS,ASCI,Threshold75,0.75,0,100
1628,401101,DS_Dur_WS,ASCI,Threshold75,0.86,0,100
1629,401101,DS_Dur_WS,ASCI,Threshold75,0.94,0,100
1630,401101,DS_Dur_WS,CSCI,Threshold25,0.63,0,100
1631,401101,DS_Dur_WS,CSCI,Threshold25,0.79,0,100
1632,401101,DS_Dur_WS,CSCI,Threshold25,0.92,0,100
1633,401101,DS_Dur_WS,CSCI,Threshold50,0.63,0,100
1634,401101,DS_Dur_WS,CSCI,Threshold50,0.79,0,100
1635,401101,DS_Dur_WS,CSCI,Threshold50,0.92,0,100
1636,401101,DS_Dur_WS,CSCI,Threshold75,0.63,0,100
1637,401101,DS_Dur_WS,CSCI,Threshold75,0.79,0,100
1638,401101,DS_Dur_WS,CSCI,Threshold75,0.92,0,100
1639,401101,Q99,ASCI,Threshold25,0.75,0,100
1640,401101,Q99,ASCI,Threshold25,0.86,0,100
1641,401101,Q99,ASCI,Threshold25,0.94,0,100
1642,401101,Q99,ASCI,Threshold50,0.75,0,100
1643,401101,Q99,ASCI,Threshold50,0.86,0,100
1644,401101,Q99,ASCI,Threshold50,0.94,0,100
1645,401101,Q99,ASCI,Threshold75,0.75,0,100
1648,401101,Q99,CSCI,Threshold25,0.63,0,100
1649,401101,Q99,CSCI,Threshold25,0.79,0,100
1650,401101,Q99,CSCI,Threshold25,0.92,0,100
1651,401101,Q99,CSCI,Threshold50,0.63,0,100
1652,401101,Q99,CSCI,Threshold50,0.79,0,100
1653,401101,Q99,CSCI,Threshold50,0.92,0,100
1655,401101,Q99,CSCI,Threshold75,0.79,0,100
1657,401101,SP_Dur,ASCI,Threshold25,0.75,0,100
1658,401101,SP_Dur,ASCI,Threshold25,0.86,0,100
1659,401101,SP_Dur,ASCI,Threshold25,0.94,0,100
1660,401101,SP_Dur,ASCI,Threshold50,0.75,0,100
1661,401101,SP_Dur,ASCI,Threshold50,0.86,0,100
1662,401101,SP_Dur,ASCI,Threshold50,0.94,0,100
1663,401101,SP_Dur,ASCI,Threshold75,0.75,0,100
1664,401101,SP_Dur,ASCI,Threshold75,0.86,0,100
1665,401101,SP_Dur,ASCI,Threshold75,0.94,0,100
1666,401101,SP_Tim,CSCI,Threshold25,0.63,0,100
1667,401101,SP_Tim,CSCI,Threshold25,0.79,0,100
1668,401101,SP_Tim,CSCI,Threshold25,0.92,0,100
1669,401101,SP_Tim,CSCI,Threshold50,0.63,0,100
1670,401101,SP_Tim,CSCI,Threshold50,0.79,0,100
1671,401101,SP_Tim,CSCI,Threshold50,0.92,0,100
1672,401101,SP_Tim,CSCI,Threshold75,0.63,0,100
1673,401101,SP_Tim,CSCI,Threshold75,0.79,0,100
1674,401101,SP_Tim,CSCI,Threshold75,0.92,0,100
1684,401110,DS_Dur_WS,CSCI,Threshold25,0.63,0,100
1693,401110,Q99,ASCI,Threshold25,0.75,0,100
1694,401110,Q99,ASCI,Threshold25,0.86,0,100
1695,401110,Q99,ASCI,Threshold25,0.94,0,100
1696,401110,Q99,ASCI,Threshold50,0.75,0,100
1697,401110,Q99,ASCI,Threshold50,0.86,0,100
1699,401110,Q99,ASCI,Threshold75,0.75,0,100
1700,401110,Q99,ASCI,Threshold75,0.86,0,100
1702,401110,Q99,CSCI,Threshold25,0.63,0,100
1703,401110,Q99,CSCI,Threshold25,0.79,0,100
1705,401110,Q99,CSCI,Threshold50,0.63,0,100
1706,401110,Q99,CSCI,Threshold50,0.79,0,100
1708,401110,Q99,CSCI,Threshold75,0.63,0,100
1709,401110,Q99,CSCI,Threshold75,0.79,0,100
1720,401110,SP_Tim,CSCI,Threshold25,0.63,0,100
1738,401120,DS_Dur_WS,CSCI,Threshold25,0.63,0,100
1783,401121,DS_Dur_WS,ASCI,Threshold25,0.75,0,100
1784,401121,DS_Dur_WS,ASCI,Threshold25,0.86,0,100
1786,401121,DS_Dur_WS,ASCI,Threshold50,0.75,0,100
1792,401121,DS_Dur_WS,CSCI,Threshold25,0.63,0,100
1795,401121,DS_Dur_WS,CSCI,Threshold50,0.63,0,100
1801,401121,Q99,ASCI,Threshold25,0.75,0,100
1810,401121,Q99,CSCI,Threshold25,0.63,0,100
1811,401121,Q99,CSCI,Threshold25,0.79,0,100
1819,401121,SP_Dur,ASCI,Threshold25,0.75,0,100
1846,402010,DS_Dur_WS,CSCI,Threshold25,0.63,0,100
1855,402010,Q99,ASCI,Threshold25,0.75,0,100
1856,402010,Q99,ASCI,Threshold25,0.86,0,100
1857,402010,Q99,ASCI,Threshold25,0.94,0,100
1858,402010,Q99,ASCI,Threshold50,0.75,0,100
1859,402010,Q99,ASCI,Threshold50,0.86,0,100
1860,402010,Q99,ASCI,Threshold50,0.94,0,100
1861,402010,Q99,ASCI,Threshold75,0.75,0,100
1862,402010,Q99,ASCI,Threshold75,0.86,0,100
1864,402010,Q99,CSCI,Threshold25,0.63,0,100
1865,402010,Q99,CSCI,Threshold25,0.79,0,100
1867,402010,Q99,CSCI,Threshold50,0.63,0,100
1868,402010,Q99,CSCI,Threshold50,0.79,0,100
1870,402010,Q99,CSCI,Threshold75,0.63,0,100
1871,402010,Q99,CSCI,Threshold75,0.79,0,100
1909,402020,Q99,ASCI,Threshold25,0.75,0,100
1910,402020,Q99,ASCI,Threshold25,0.86,0,100
1912,402020,Q99,ASCI,Threshold50,0.75,0,100
1913,402020,Q99,ASCI,Threshold50,0.86,0,100
1915,402020,Q99,ASCI,Threshold75,0.75,0,100
1918,402020,Q99,CSCI,Threshold25,0.63,0,100
1919,402020,Q99,CSCI,Threshold25,0.79,0,100
1921,402020,Q99,CSCI,Threshold50,0.63,0,100
1924,402020,Q99,CSCI,Threshold75,0.63,0,100
1963,402021,Q99,ASCI,Threshold25,0.75,0,100
1964,402021,Q99,ASCI,Threshold25,0.86,0,100
1966,402021,Q99,ASCI,Threshold50,0.75,0,100
1967,402021,Q99,ASCI,Threshold50,0.86,0,100
1969,402021,Q99,ASCI,Threshold75,0.75,0,100
1972,402021,Q99,CSCI,Threshold25,0.63,0,100
1973,402021,Q99,CSCI,Threshold25,0.79,0,100
1975,402021,Q99,CSCI,Threshold50,0.63,0,100
